"text","spam"
"arun transfr amt",0
"takin shower yeah ll leave",0
"working eyes philosophy text later bit free chat",0
"haven lost ill didn intend hurt knew felt iwas marine itried tell urmom careabout",0
"win winner mr foley won ipod exciting prizes soon eye ur mobile visit",1
"bad girl remember",0
"gave morning",0
"hope alright babe worry felt bit desparate learned job fake waiting come love",0
"hey tell blake address carlos wanted meet got lost answering phone",0
"opinion",0
"week leave know time",0
"hit",0
"excellent spent lt gt years air force iraq afghanistan stable honest like traveling",0
"wanna watch movie",0
"ok lor thanx school",0
"class did text",0
"bus leaves lt gt",0
"god bless good sleep dear pray",0
"todays voda numbers ending selected receive award match quoting claim code standard rates app",1
"nice day today love dearly",0
"aiyo bit pai seh noe scared dun rem die hee better lookin oredi leh",0
"aight ll ask roommates",0
"whats house beer",0
"wan meet combine parts da rest da project going",0
"getting tickets walsall tue th march mate getting sat ill pay treat want txt bak terry",0
"yes chatting",0
"hi jess dont know work im home eve xxx",0
"sian aft meeting supervisor got work liao working",0
"going write ccna exam week",0
"watch shrek",0
"dirty fellow",0
"dunno dat wat told ok lor",0
"ll probably tomorrow later tonight going",0
"couldn say dying man feel sad just wanted know probably gone late night",0
"thinking lifting",0
"dun wan dun like ah wat doing eating",0
"sent ur email id soon",0
"dude teresa hope okay didnt hear people called received package dec lt gt just thot ld like know fantastic year best reading plus really really bam aid usmle work",0
"hey gorgeous man work mobile number good babe squishy mwahs",0
"hottest pics straight phone getting wet wanting just xx text pics txt costs textoperator ga xxx",1
"way stay oh",0
"hello thanx taking got job starts monday",0
"time ur flight tmr",0
"come",0
"prominent bite mark right cheek",0
"september",0
"wet right",0
"husband",0
"hack chat backdoor entry chat rooms fraction cost reply neo subscribe pm dps bcm box ldn wc xx",1
"doing norm tomorrow finish just cos st tests need sort library stuff point tomo got letter today access til end march better",0
"yeah got list joanna feeling really anti social",0
"office na",0
"comingdown later",0
"super da good replacement murali",0
"da good good player unsold",0
"hi want join sts later meeting class",0
"engalnd telly decided won let watch mia elliot kissing damn",0
"free nokia motorola upto mths price linerental free net mins txt mth free tooth mobileupd optout wv",1
"dont want hear philosophy just say happen",0
"got job wipro thing life years",0
"da laptop matric card wif lei",0
"dunno da aft toa payoh got",0
"nd time tried contact won pound prize claim easy min bt national rate",1
"just payments dont sorry want fedex way",0
"did play day year know good team like india",0
"girl waiting reception ah",0
"say slowly god love amp need clean heart blood send special people amp miracle tomorrow pls pls",0
"hate does turns fun shopping trip annoying day look house",0
"sir waiting",0
"want come online",0
"work ll reach consensus meeting",0
"aiyah wait lor entertain hee",0
"thing wanted hurt didn think laugh embarassed delete tag going far knew wasn fact felt like hurt shows really don know messy wednesday wasn bad problem time clean choose skype pictures sleep want don mind things don make bed throw laundry friend house embarassed underwear bras strewn bed pillows floor used good making bed",0
"ll let know kicks",0
"ok said",0
"number available appointment ask connect waheed fathima",0
"buy wif meet later",0
"mmmm fuck fair know weaknesses grins pushes knee exposes belly pulls head don forget know wicked smile",0
"today sh ready deep",0
"mom wants know",0
"aight ll text",0
"dont know supports ass srt thnk think ps play usb",0
"oh ok didnt know meant yep baby jontin",0
"won guaranteed cash prize claim yr prize customer service representative",1
"like xxx pics hot nearly banned uk",1
"pen thing joke wont biro don masters",0
"party alex nichols",0
"secret admirer looking make contact reveal thinks ur special",1
"just seeing missed dear brother gr day",0
"ok finishing soon",0
"sorry help",0
"come slave doing going shell unconsciously avoiding making unhappy",0
"love ass enjoy doggy style",0
"think asking gym excuse lazy people jog",0
"dear xxxxxxx ve invited xchat final attempt contact txt chat msgrcvdhg suite lands row hl ldn yrs",1
"urgent landline abta complimentary tenerife holiday cash await collection sae cs box cw wx ppm",1
"way home long dry spell season",0
"gotta collect da car lei",0
"ok knackered just came home went sleep good time work lark",0
"probably earlier station think",0
"listen extreme dirty live chat going office right total privacy knows sic listening min mp",1
"freemsg hey just got video pic fones reply wild txt ill send pics hurry im bored work xxx rcvd stop stop",1
"uh heads don left",0
"tot outside cos darren say come shopping course nice wat jus went sim lim look mp player",0
"aight sounds good want come",0
"wat like ur birthday",0
"love working home",0
"miss vday parachute double coins know",0
"sister got placed birla soft da",0
"free entry weekly comp chance win ipod txt pod entry std txt rate apply details",1
"wah okie okie muz make use unlimited haha",0
"people mu table lambda",0
"stop old man build snowman snow angels snowball fights",0
"ello babe ok",0
"hello beautiful ok ve kinda ad row wiv walked pub wanted night wiv miss",0
"going ikea str aft dat",0
"becoz lt gt jan whn al post ofice holiday cn fr post ofice got duffer",0
"lol grr mom taking forever prescription pharmacy like minutes away ugh",0
"real tho sucks cook electricity hungry",0
"want",0
"new textbuddy chat horny guys ur area just free receive search postcode gaytextbuddy com txt rpl stop cnl",1
"time month mid time",0
"fffff text kadeem far gone",0
"leaving ok lor eat thk",0
"fujitsu series lifebook good",0
"yar wanted scold yest late got zhong se qing ask ask ll lor act real",0
"dont know bring food",0
"current food",0
"ll sch fr dun haf da book sch home",0
"hello going village pub come accordingly ok",0
"ok",0
"don like lt gt times oh hypertension oh",0
"dont monkeys wot think certainly don mind friend just don sleep wiv wud annoyin",0
"omg snow tonite",0
"tells claim prize enter ur mobile personal details prompts careful",1
"free st week entry textpod chance win gb ipod cash wk txt vpod ts cs custcare",1
"carry disturbing",0
"pa tell went bath",0
"jus finished avatar nigro",0
"scratching",0
"hope having great day",0
"did idea know anyplaces doing",0
"planning usually stops hella weed smoke hella weed",0
"fact cleaning shows know upset priority constantly want need",0
"excellent ready moan scream ecstasy",0
"people dogging area join like minded guys arrange evening minapn ls bb",1
"dude avatar imp point thought actually flies room tried hittng reflex",0
"costa del sol holiday await collection toclaim sae tcs pobox stockport sk xh cost pm max mins",1
"come search job",0
"got lousy sleep kept waking hours cat wanted come worry cold",0
"yeah ll leave couple minutes amp let know mu",0
"make sure dat ve woken",0
"hey jazz power yoga hip hop kb yogasana",0
"battery mr adewale uncle aka egbon",0
"wait min stand bus stop",0
"oh ic thought meant mary jane",0
"haha really oh deduct lesson tmr",0
"nah im goin wrks wot bout",0
"just eat shit wait ur monkey face bitch asshole",0
"good night going sleep",0
"aight ll grab eat text mu",0
"pain moves hrs doctor",0
"lol oh babe wont sliding place midnight thanks invite",0
"howz persons story",0
"guess somebody know secretly fancies wanna landline datebox essexcm xn min",1
"lol awesome payback",0
"free text messages valid december",1
"honeybee said sweetest world god laughed amp said wait havnt met person reading msg moral god crack jokes gm gn ge gn",0
"thanks tescos quite nice gone speak soon",0
"feathery bowa guys don know",0
"close eyes vava playing umma",0
"laptop noe infra slow lar wan fast",0
"won guaranteed award cashto claim ur award free stop getstop php",1
"nvm ok",0
"enjoy ur life good night",0
"yes meet town cos gep home text bus stop don worry ll finished march ish",0
"thats cool cum",0
"delhi chennai silent",0
"lol alright thinkin haha",0
"reply win weekly fifa world cup held send stop end service",1
"boat moms check yo half naked",0
"shhhhh supposed know",0
"sorry ll later meeting thing related trade arul lt gt",0
"hey late amk need drink tea coffee",0
"urgent landline abta complimentary tenerife holiday cash await collection sae cs box cw wx ppm",1
"length shorter got fringe thk going liao lazy dun wan distract",0
"antha num corrct dane",0
"basket gettin tonight",0
"hi darlin ive just got really nice night thanks lift tomorrow xxx",0
"valentines huh proof fb page ugh glad really didn watch rupaul tool",0
"free tones hope enjoyed new content text stop unsubscribe help provided tones uk",1
"eh den sat book kb liao huh",0
"practising curtsey",0
"lol boo hoping laugh",0
"yeh def sat just got payed day havbeen given pay rise work havebeen preschoolco ordinator feelingood luv",0
"leave class babe came hope nice sleep love",0
"lmao fish memory need",0
"ll going sch mon sis need smth",0
"idea soon converted live",0
"themob yo yo yo comes new selection hot downloads members free just click open link sent ur fone",1
"india going draw series years south african soil",0
"goodmorning today late lt decimal gt min",0
"major roles community outreach rock mel",0
"shopping lor raining mah hard leave orchard",0
"hi birth lb oz mother baby doing brilliantly",0
"forwarding message proof",0
"going intention run choose room clean don say visitors maybe best choice yes wanted embarassed maybe feel feel friend wants drop buy say happened morning ve tried don know",0
"dunno lei thk mum lazy neva ask",0
"want know rules talk earlier week start happening showing responsibility week bend rule way way tired having thia argument week lt gt movie doesnt inlude previews getting",0
"beautiful truth gravity read carefully heart feels light feels heavy leaves goodmorning",0
"great news freefone claim guaranteed cash gift speak live operator",1
"ambrith madurai met arun dha marrge remembr",0
"just read shame tell takes runs blame really just long time",0
